match_id,team,opponent,venue,raw_aggression_index
3901148,Lorient,Guingamp,Home,0.8064516129032258
3901148,Guingamp,Lorient,Away,0.48
3901147,Toulouse,Gazélec Ajaccio,Home,0.7254901960784313
3901147,Gazélec Ajaccio,Toulouse,Away,0.7837837837837838
3901146,Paris Saint-Germain,Stade de Reims,Home,0.78125
3901146,Stade de Reims,Paris Saint-Germain,Away,1.8736842105263158
3901145,Angers,Montpellier,Home,1.0095238095238095
3901145,Montpellier,Angers,Away,1.1979166666666667
3901144,Bordeaux,OGC Nice,Home,1.1494252873563218
3901144,OGC Nice,Bordeaux,Away,0.9489795918367347
3900602,Lorient,Stade de Reims,Home,0.7425742574257426
3900602,Stade de Reims,Lorient,Away,0.9029126213592233
3829518,Lille,Olympique de Marseille,Home,
3829518,Olympique de Marseille,Lille,Away,0.0
3829479,Lorient,Stade Malherbe Caen,Home,
3829479,Stade Malherbe Caen,Lorient,Away,0.0
3829478,Gazélec Ajaccio,Rennes,Home,0.68
3829478,Rennes,Gazélec Ajaccio,Away,0.6347826086956522
3829519,Paris Saint-Germain,Saint-Étienne,Home,0.6703296703296703
3829519,Saint-Étienne,Paris Saint-Germain,Away,1.6767676767676767
3829416,OGC Nice,AS Monaco,Home,0.5408163265306123
3829416,AS Monaco,OGC Nice,Away,1.3218390804597702
3829459,OGC Nice,Guingamp,Home,1.2439024390243902
3829459,Guingamp,OGC Nice,Away,0.8979591836734694
3900636,Nantes,Lorient,Home,0.83
3900636,Lorient,Nantes,Away,1.0224719101123596
3900633,Gazélec Ajaccio,Troyes,Home,1.23
3900633,Troyes,Gazélec Ajaccio,Away,0.5221238938053098
3900628,Lille,Rennes,Home,1.0485436893203883
3900628,Rennes,Lille,Away,0.7415730337078652
3900627,Bordeaux,Saint-Étienne,Home,0.5625
3900627,Saint-Étienne,Bordeaux,Away,0.5102040816326531
3900625,AS Monaco,OGC Nice,Home,0.8775510204081632
3900625,OGC Nice,AS Monaco,Away,0.8636363636363636
3900624,Angers,Lyon,Home,1.1139240506329113
3900624,Lyon,Angers,Away,1.2619047619047619
3900616,Lyon,Bordeaux,Home,0.7717391304347826
3900616,Bordeaux,Lyon,Away,0.7777777777777778
3900617,Stade de Reims,Angers,Home,0.7816091954022989
3900617,Angers,Stade de Reims,Away,0.5729166666666666
3900609,Bordeaux,Rennes,Home,1.0978260869565217
3900609,Rennes,Bordeaux,Away,0.7222222222222222
3900604,Angers,AS Monaco,Home,0.8152173913043478
3900604,AS Monaco,Angers,Away,1.053763440860215
3900605,Bastia,Lyon,Home,0.9207920792079208
3900605,Lyon,Bastia,Away,1.2083333333333333
3900603,Toulouse,Guingamp,Home,1.0918367346938775
3900603,Guingamp,Toulouse,Away,0.5454545454545454
3900606,Troyes,Nantes,Home,0.9574468085106383
3900606,Nantes,Troyes,Away,0.9797979797979798
3900600,Olympique de Marseille,Lille,Home,0.9550561797752809
3900600,Lille,Olympique de Marseille,Away,1.0272727272727273
3900598,AS Monaco,Toulouse,Home,0.9629629629629629
3900598,Toulouse,AS Monaco,Away,0.7619047619047619
3900597,Lyon,Olympique de Marseille,Home,1.6373626373626373
3900597,Olympique de Marseille,Lyon,Away,0.8035714285714286
3900599,Stade de Reims,Saint-Étienne,Home,0.8229166666666666
3900599,Saint-Étienne,Stade de Reims,Away,1.0
3900592,Montpellier,Stade Malherbe Caen,Home,0.9651162790697675
3900592,Stade Malherbe Caen,Montpellier,Away,0.7280701754385965
3900595,OGC Nice,Lorient,Home,1.0212765957446808
3900595,Lorient,OGC Nice,Away,0.9795918367346939
3900593,Lille,Troyes,Home,1.1923076923076923
3900593,Troyes,Lille,Away,0.5855855855855856
3900590,Rennes,Gazélec Ajaccio,Home,0.8617021276595744
3900590,Gazélec Ajaccio,Rennes,Away,0.839622641509434
3900588,Lorient,AS Monaco,Home,0.7272727272727273
3900588,AS Monaco,Lorient,Away,0.963302752293578
3900586,Guingamp,Nantes,Home,0.89
3900586,Nantes,Guingamp,Away,0.8679245283018868
3900584,Bastia,Montpellier,Home,0.8666666666666667
3900584,Montpellier,Bastia,Away,0.5408163265306123
3900582,Gazélec Ajaccio,Stade de Reims,Home,0.9907407407407407
3900582,Stade de Reims,Gazélec Ajaccio,Away,0.94
3900583,Troyes,Rennes,Home,1.8125
3900583,Rennes,Troyes,Away,0.4742268041237113
3900585,Toulouse,Paris Saint-Germain,Home,0.7204301075268817
3900585,Paris Saint-Germain,Toulouse,Away,0.7974683544303798
3900570,Paris Saint-Germain,Bastia,Home,1.1481481481481481
3900570,Bastia,Paris Saint-Germain,Away,0.55
3900567,Bordeaux,Olympique de Marseille,Home,1.1272727272727272
3900567,Olympique de Marseille,Bordeaux,Away,0.8349514563106796
3900568,Gazélec Ajaccio,Lyon,Home,0.8852459016393442
3900568,Lyon,Gazélec Ajaccio,Away,1.3235294117647058
3900549,Saint-Étienne,Rennes,Home,1.3555555555555556
3900549,Rennes,Saint-Étienne,Away,0.6372549019607843
3900548,Bordeaux,Guingamp,Home,0.8191489361702128
3900548,Guingamp,Bordeaux,Away,0.8775510204081632
3900547,Olympique de Marseille,Montpellier,Home,0.7865168539325843
3900547,Montpellier,Olympique de Marseille,Away,0.651685393258427
3900545,Lyon,Angers,Home,1.168421052631579
3900545,Angers,Lyon,Away,0.5816326530612245
3900546,Gazélec Ajaccio,Nantes,Home,1.1935483870967742
3900546,Nantes,Gazélec Ajaccio,Away,0.5258620689655172
3900544,Toulouse,Lorient,Home,1.45
3900544,Lorient,Toulouse,Away,0.6696428571428571
3900540,OGC Nice,Paris Saint-Germain,Home,0.8780487804878049
3900540,Paris Saint-Germain,OGC Nice,Away,1.3333333333333333
3900539,Rennes,Olympique de Marseille,Home,1.1382978723404256
3900539,Olympique de Marseille,Rennes,Away,1.1553398058252426
3900538,Guingamp,Stade de Reims,Home,1.087378640776699
3900538,Stade de Reims,Guingamp,Away,0.5714285714285714
3900537,Troyes,Toulouse,Home,0.6063829787234043
3900537,Toulouse,Troyes,Away,0.847457627118644
